variable,City,Year,value,Indicator,Type,UM.category,Sub.category
oil,New York City,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,New York City,2011,295164.08,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Osaka,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Osaka,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Osaka,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Paris,2001,52634,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Paris,2006,52080,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Paris,2011,40992,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Rio de Janeiro,2001,21825,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Rio de Janeiro,2006,18715,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Rio de Janeiro,2011,5623,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Sao Paulo,2001,20361,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Sao Paulo,2006,5245,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Sao Paulo,2011,2656,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Seoul,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Seoul,2006,30774.31,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Seoul,2011,28813.04,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Shanghai,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Shanghai,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Shanghai,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Shenzhen,2001,16244.93,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Shenzhen,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Shenzhen,2011,3143.21,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Tehran,2001,4407.46,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Tehran,2006,6145.86,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Tehran,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Beijing,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Tokyo,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Tokyo,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Dhaka,2006,33123.02,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Mexico City,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Beijing,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Buenos Aires,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Buenos Aires,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Buenos Aires,2011,10298,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Cairo,2001,4409.9,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Cairo,2006,5214.3,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Cairo,2011,1142.2,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Delhi,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Delhi,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Delhi,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Dhaka,2001,28653.49,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Karachi,2011,8522.41,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Dhaka,2011,52517.07,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Guangzhou,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Guangzhou,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Guangzhou,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Istanbul,2001,153684,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Istanbul,2006,59494,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Istanbul,2011,24618,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Jakarta,2001,15202.04,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Jakarta,2006,45800.02,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Jakarta,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Karachi,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Karachi,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Lagos,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Kolkata,2001,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Kolkata,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Kolkata,2011,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,London,2006,128401.56,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Lagos,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Lagos,2011,14733.44,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,London,2001,142888.4,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Los Angeles,2011,147823,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,London,2011,156548.9,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Los Angeles,2001,183268,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Los Angeles,2006,153893,Fuel oil (TJ),urban.metabolism,Energy.stationary,
oil,Beijing,2006,NA,Fuel oil (TJ),urban.metabolism,Energy.stationary,
other.CNG,Tokyo,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Manila,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Manila,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Beijing,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Beijing,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Buenos Aires,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Buenos Aires,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Buenos Aires,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Cairo,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Cairo,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Cairo,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Delhi,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Delhi,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Delhi,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Dhaka,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Dhaka,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Dhaka,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Guangzhou,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Guangzhou,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Guangzhou,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Istanbul,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Istanbul,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Istanbul,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Jakarta,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Jakarta,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Jakarta,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Karachi,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Karachi,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Karachi,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Kolkata,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Kolkata,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Kolkata,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Lagos,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Lagos,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Lagos,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,London,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,London,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,London,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Los Angeles,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Los Angeles,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Los Angeles,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Tokyo,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,New York City,2011,1493.15,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Beijing,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Mexico City,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Mexico City,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Mexico City,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Moscow,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Moscow,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Moscow,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Mumbai,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Mumbai,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Mumbai,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,New York City,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,New York City,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Seoul,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Osaka,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Osaka,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Osaka,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Paris,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Paris,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Paris,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Rio de Janeiro,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Rio de Janeiro,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Rio de Janeiro,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Sao Paulo,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Sao Paulo,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Sao Paulo,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Shanghai,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Seoul,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Seoul,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Shanghai,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Shenzhen,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Shanghai,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Shenzhen,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Shenzhen,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Tokyo,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Tehran,2001,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Tehran,2006,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Tehran,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.CNG,Manila,2011,NA,other.CNG,urban.metabolism,Energy.mobile,
other.consumption.stat.institutional,Beijing,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Mexico City,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Buenos Aires,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Beijing,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Buenos Aires,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Cairo,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Cairo,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Cairo,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Delhi,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Delhi,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Delhi,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Dhaka,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Dhaka,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Dhaka,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Guangzhou,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Guangzhou,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Guangzhou,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Istanbul,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Istanbul,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Istanbul,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Jakarta,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Jakarta,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Jakarta,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Karachi,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Karachi,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Karachi,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Kolkata,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Kolkata,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Kolkata,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Lagos,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Lagos,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Lagos,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,London,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,London,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,London,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Los Angeles,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Los Angeles,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Los Angeles,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Manila,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Manila,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Manila,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Tokyo,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Osaka,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Buenos Aires,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Mexico City,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Mexico City,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Moscow,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Moscow,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Moscow,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Mumbai,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Mumbai,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Mumbai,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,New York City,2001,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,New York City,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,New York City,2011,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Seoul,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
other.consumption.stat.institutional,Osaka,2006,NA,other.consumption.stat.institutional,urban.metabolism,Stationary.energy.consumption,
